Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
44BWP22U,conferencePaper,2023,"Wu, Y.; Aghamiry, H.; Operto, S.; Ma, J.",Frequency-Domain Wave Simulation Using Physics-Informed Neural Networks (PINNs) with Free Surface Boundary Condition,84th EAGE Annual Conference & Exhibition,,,10.3997/2214-4609.202310403,https://www.earthdoc.org/content/papers/10.3997/2214-4609.202310403,"Frequency-domain simulation of seismic waves plays an important role in seismic inversion, but it remains challenging in large models. The recently proposed physics-informed neural networks (PINNs), as an effective deep learning method, have achieved successful applications in solving a wide range of partial differential equations (PDEs), although there is still room for improvement on this front. We solve the acoustic and visco-acoustic scattered-field (Lippmann-Schwinger) wave equation in the frequency domain with PINN. We propose a new hard constraint method to implement the free surface boundary conditions in the loss function of PINN. We illustrate that PINN with hard constraint has a higher accuracy than weak constraint method. We design a new neural network by adding quadratic terms. The new neural network dramatically improves the capacity and flexibility to represent complex solutions. © 2023 84th EAGE Annual Conference and Exhibition. All rights reserved.",2023,2024-08-23 02:26:17,2024-08-28 16:25:09,2024-08-23 02:26:17,1-5,,,,,,,,,,,European Association of Geoscientists & Engineers,"Vienna, Austria,",en,,,,,DOI.org (Crossref),,17 - No,,C:\Users\orincon\Zotero\storage\XG4MQJLR\display.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84th EAGE Annual Conference & Exhibition,,,,,,,,,,,,,,,
35395Q58,conferencePaper,2019,"Xu, Y.; Li, J.; Chen, X.",Physics informed neural networks for velocity inversion,,,,10.1190/segam2019-3216823.1,,"In this abstract, a new neural network, physics-informed neural networks (PINNs) (M. Raissi, 2019) are introduced and implemented to solve the inversion problems of wave equations. PINNs employ standard feedforward neural networks (NNs) with the partial differential equations (PDEs) explicitly encoded into the NN using automatic differentiation, while the sum of the mean-squared error in initial/boundary conditions is minimized with respect to the NN parameters. Specifically, here we use this network structure to produce an accurate velocity model from seismic data. Our approach relies on training deep neural networks that are extended to encode the acoustic wave equation. In the first case, given analytical solution to an initial boundary value problem (IBVP) to infer very accurately the velocity parameter. In the second case, given seismic wavefield data in space-time, we use several coupled deep neural networks to infer vary accuracy the velocity field. After compared the results with full waveform inversion (FWI), the promising results for synthetic 2D data demonstrate a new way of using seismic data to identify key structures in the subsurface from machine learning approaches. © 2019 SEG",2019,2024-08-24 00:00:46,2024-08-26 14:33:17,,2584-2588,,,,,,,,,,,,,,,,Scopus,,Scopus,,18 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\JJNSKSXJ\display.html; C:\Users\orincon\Zotero\storage\QYZWZSIZ\Xu et al. - 2019 - Physics informed neural networks for velocity inve.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEG Technical Program Expanded Abstracts,,,,,,,,,,,,,,,
IWSX4GRP,journalArticle,2023,"Zhang, Yijie; Zhu, Xueyu; Gao, Jinghuai",Seismic Inversion Based on Acoustic Wave Equations Using Physics-Informed Neural Network,IEEE Transactions on Geoscience and Remote Sensing,,1558-0644,10.1109/TGRS.2023.3236973,https://ieeexplore.ieee.org/document/10017252,"Seismic inversion is a significant tool for exploring the structure and characteristics of the underground. However, the conventional inversion strategy strongly depends on the initial model. In this work, we employ the physics-informed neural network (PINN) to estimate the velocity and density fields based on acoustic wave equations. In contrast to the traditional purely data-driven machine learning approaches, PINNs leverage both available data and the physical laws that govern the observed data during the training stage. In this work, the first-order acoustic wave equations are embedded in the loss function as a regularization term for training the neural networks. In addition to the limited amount of measurements about the state variables available at the surface being used as the observational data, the well logging data is also used as the direct observational data about the model parameters. The numerical results from several benchmark problems demonstrate that given noise-free or noisy data, the proposed inversion strategy is not only capable of predicting the seismograms, but also estimating the velocity and density fields accurately. Finally, we remark that although the absorbing boundary conditions are not imposed in the proposed method, the reflected waves do not appear from the artificial boundary in the predicted seismograms.",2023,2024-08-24 00:03:35,2024-08-26 03:44:59,2024-08-24 00:03:35,1-11,,,61,,,,,,,,,,,,,,,IEEE Xplore,,19 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\43ZB4RBY\10017252.html; C:\Users\orincon\Zotero\storage\JH6MTVUW\Zhang et al. - 2023 - Seismic Inversion Based on Acoustic Wave Equations.pdf,,,Propagation; physics-informed neural network (PINN); Machine learning; Mathematical models; Training; seismic inversion; Data models; Biological neural networks; Position measurement; Acoustic wave equations; data normalization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS2YY3P4,journalArticle,2020,"Hateley, James C.; Roberts, Jay; Mylonakis, Kyle; Yang, Xu",Deep learning seismic substructure detection using the Frozen Gaussian approximation,Journal of Computational Physics,,0021-9991,10.1016/j.jcp.2020.109313,https://www.sciencedirect.com/science/article/pii/S0021999120300875,"We propose a deep learning algorithm for seismic interface and pocket detection with neural networks trained by synthetic high-frequency displacement data efficiently generated by the frozen Gaussian approximation (FGA). In seismic imaging high-frequency data is advantageous since it can provide high resolution of substructures. However, generation of sufficient synthetic high-frequency data sets for training neural networks is computationally challenging. This bottleneck is overcome by a highly scalable computational platform built upon the FGA, which comes from the semiclassical theory and approximates the wavefields by a sum of fixed-width (frozen) Gaussian wave packets. Training data for deep neural networks is generated from a forward simulation of the elastic wave equation using the FGA. This data contains accurate traveltime information (from the ray path) but not exact amplitude information (with asymptotic errors not shrinking to zero even at extremely fine numerical resolution). Using this data we build convolutional neural network models using an open source API, GeoSeg, developed using Keras and Tensorflow. On a simple model, networks, despite only being trained on data generated by the FGA, can detect an interface with a high success rate from displacement data generated by the spectral element method. Benchmark tests are done for P-waves (acoustic) and P- and S-waves (elastic) generated using the FGA and a spectral element method. Further, results with a high accuracy are shown for more complicated geometries including a three-layered model, a sine interface, and a 2D-pocket model where the neural networks are trained by both clean and noisy data.",2020-05-15,2024-08-24 00:06:10,2024-08-26 03:59:30,2024-08-24 00:06:10,109313,,,409,,Journal of Computational Physics,,,,,,,,,,,,,ScienceDirect,,20 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\598L9GYT\S0021999120300875.html; C:\Users\orincon\Zotero\storage\D5JHRV7E\Hateley et al. - 2020 - Deep learning seismic substructure detection using.pdf,,,Convolutional neural network; Image segmentation; Elastic wave equation; Frozen Gaussian approximation; High-frequency wavefield; Seismic tomography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R22WW5XT,journalArticle,2023,"Li, Bian; Wang, Hanchen; Feng, Shihang; Yang, Xiu; Lin, Youzuo",Solving Seismic Wave Equations on Variable Velocity Models With Fourier Neural Operator,IEEE Transactions on Geoscience and Remote Sensing,,1558-0644,10.1109/TGRS.2023.3333663,https://ieeexplore.ieee.org/document/10319762,"In the study of subsurface seismic imaging, solving the acoustic wave equation is a pivotal component in existing models. The advancement of deep learning (DL) enables solving partial differential equations (PDEs), including wave equations, by applying neural networks to identify the mapping between the inputs and the solution. This approach can be faster than traditional numerical methods when numerous instances are to be solved. Previous works that concentrate on solving the wave equation by neural networks consider either a single velocity model or multiple simple velocity models, which is restricted in practice. Instead, inspired by the idea of operator learning, this work leverages the Fourier neural operator (FNO) to effectively learn the frequency domain seismic wavefields under the context of variable velocity models. We also propose a new framework paralleled FNO (PFNO) for efficiently training the FNO-based solver given multiple source locations and frequencies. Numerical experiments demonstrate the high accuracy of both FNO and PFNO with complicated velocity models in the OpenFWI datasets. Furthermore, the cross-dataset generalization test verifies that PFNO adapts to out-of-distribution velocity models. Finally, PFNO admits higher computational efficiency on large-scale testing datasets than the traditional finite-difference method. The aforementioned advantages endow the FNO-based solver with the potential to build powerful models for research on seismic waves.",2023,2024-08-24 00:07:11,2024-08-26 04:00:59,2024-08-24 00:07:11,1-18,,,61,,,,,,,,,,,,,,,IEEE Xplore,,21 - No,,C:\Users\orincon\Zotero\storage\844K52R7\10319762.html; C:\Users\orincon\Zotero\storage\GPL7C3EP\Li et al. - 2023 - Solving Seismic Wave Equations on Variable Velocit.pdf,,,Propagation; Helmholtz equation; Mathematical models; Numerical models; Training; Data models; Computational modeling; Frequency-domain analysis; Fourier neural operator (FNO); operator learning; seismic wave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZM8NIUPX,journalArticle,2020,"Cao, R.; Earp, S.; De Ridder, S.A.L.; Curtis, A.; Galetti, E.",Near-real-time near-surface 3D seismic velocity and uncertainty models by wavefield gradiometry and neural network inversion of ambient seismic noise,Geophysics,,,10.1190/geo2018-0562.1,,"With the advent of large and dense seismic arrays, novel, cheap, and fast imaging and inversion methods are needed to exploit the information captured by stations in close proximity to each other and produce results in near real time. We have developed a sequence of fast seismic acquisition for dispersion curve extraction and inversion for 3D seismic models, based on wavefield gradiometry, wave equation inversion, and machine-learning technology. The seismic array method that we use is Helmholtz wave equation inversion using measured wavefield gradients, and the dispersion curve inversions are based on a mixture of density neural networks (NNs). For our approach, we assume that a single surface wave mode dominates the data. We derive a nonlinear relationship among the unknown true seismic wave velocities, the measured seismic wave velocities, the interstation spacing, and the noise level in the signal. First with synthetic and then with the field data, we find that this relationship can be solved for unknown true seismic wave velocities using fixed point iterations. To estimate the noise level in the data, we need to assume that the effect of noise varies weakly with the frequency and we need to be able to calibrate the retrieved average dispersion curves with an alternate method (e.g., frequency wavenumber analysis). The method is otherwise self-contained and produces phase velocity estimates with tens of minutes of noise recordings. We use NNs, specifically a mixture density network, to approximate the nonlinear mapping between dispersion curves and their underlying 1D velocity profiles. The networks turn the retrieved dispersion model into a 3D seismic velocity model in a matter of seconds. This opens the prospect of near-real-time near-surface seismic velocity estimation using dense (and potentially rolling) arrays and only ambient seismic energy. © 2020 Society of Exploration Geophysicists.",2020,2024-08-24 00:08:49,2024-09-02 15:12:20,,KS13-KS27,,1.0,85,,,,,,,,,,,,,Scopus,,Scopus,,22 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\XX8JM5HB\Cao et al. - 2020 - Near-real-time near-surface 3D seismic velocity an.pdf; C:\Users\orincon\Zotero\storage\VY8L9JMA\display.html,,,neural networks; high resolution; near surface; surface wave; survey design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N84CI9U7,journalArticle,2020,"Ren, Y.; Xu, X.; Yang, S.; Nie, L.; Chen, Y.",A Physics-Based Neural-Network Way to Perform Seismic Full Waveform Inversion,IEEE Access,,,10.1109/ACCESS.2020.2997921,,"Seismic full waveform inversion is a common technique that is used in the investigation of subsurface geology. Its classic implementation involves forward modeling of seismic wavefield based on a certain type of wave equation, which reflects the physics nature of subsurface seismic wavefield propagation. However, obtaining a good inversion result using traditional seismic waveform inversion methods usually comes with a high computational cost. Recently, with the emerging popularity of deep learning techniques in various computer vision tasks, deep neural network (DNN) has demonstrated an impressive ability in dealing with complex nonlinear problems, including seismic velocity inversion. Now, extensive efforts have been made in developing a DNN architecture to tackle the problem of seismic velocity inversion, and promising results have been achieved. However, due to the dependence of a labeled dataset, i.e., the barely accessible true velocity model corresponding to real seismic data, the current supervised deep learning inversion framework may suffer from limitations on generalization. One possible solution to mitigate this issue is to impose the governing physics into this kind of purely data-driven method. Thus, following the procedures of traditional seismic full waveform inversion, we propose a seismic waveform inversion network, namely SWINet, based on wave-equation-based forward modeling network cells. By treating the single-shot observation data and its corresponding shot position as training data pairs, the inverted velocity model can be obtained as the trainable network parameters. Moreover, since the proposed seismic waveform inversion method is performed in a neural-network way, its implementation and inversion effect could benefit from some built-in tools in Pytorch, such as automatic differentiation, Adam optimizer and mini-batch strategy, etc. Numerical examples indicate that the SWINet method may possess great potential in resulting a good velocity inversion effect with relatively fast convergence and lower computation cost. © 2013 IEEE.",2020,2024-08-24 15:57:16,2024-08-26 04:12:29,,112266-112277,,,8,,,,,,,,,,,,,Scopus,,Scopus,,24 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\KEK5JVDB\Ren et al. - 2020 - A Physics-Based Neural-Network Way to Perform Seis.pdf; C:\Users\orincon\Zotero\storage\AHE5YR5I\display.html,,,Acoustic wavefield modeling; deep learning inversion; seismic waveform inversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R6AVNRUH,journalArticle,2023,"Song, C.; Wang, Y.",Simulating seismic multifrequency wavefields with the Fourier feature physics-informed neural network,Geophysical Journal International,,,10.1093/gji/ggac399,,"To simulate seismic wavefields with a frequency-domain wave equation, conventional numerical methods must solve the equation sequentially to obtain the wavefields for different frequencies. The monofrequency equation has the form of a Helmholtz equation. When solving the Helmholtz equation for seismic wavefields with multiple frequencies, a physics-informed neural network (PINN) can be used. However, the PINN suffers from the problem of spectral bias when approximating high-frequency components. We propose to simulate seismic multifrequency wavefields using a PINN with an embedded Fourier feature. The input to the Fourier feature PINN for simulating multifrequency wavefields is 4-D, namely the horizontal and vertical spatial coordinates of the model, the horizontal position of the source, and the frequency, and the output is multifrequency wavefields at arbitrary source positions. While an effective Fourier feature initialization strategy can lead to optimal convergence in training this network, the Fourier feature PINN simulates multifrequency wavefields with reasonable efficiency and accuracy. © 2022 The Author(s). Published by Oxford University Press on behalf of The Royal Astronomical Society.",2023,2024-08-24 15:59:20,2024-08-28 00:11:40,,1503-1514,,3.0,232,,,,,,,,,,,,,Scopus,,Scopus,,26 - Yes - Forward,,C:\Users\orincon\Zotero\storage\8NITH6KN\display.html; C:\Users\orincon\Zotero\storage\J9HIW8DA\Song y Wang - 2023 - Simulating seismic multifrequency wavefields with .pdf,,,"Wave propagation; Numerical modeling; Neural networks, fuzzy logic; Physics-informed neural network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPQF7E55,journalArticle,2019,"Yu, S.; Ma, J.; Wang, W.",Deep learning for denoising,Geophysics,,,10.1190/geo2018-0668.1,,"Compared with traditional seismic noise attenuation algorithms that depend on signal models and their corresponding prior assumptions, removing noise with a deep neural network is trained based on a large training set in which the inputs are the raw data sets and the corresponding outputs are the desired clean data. After the completion of training, the deep-learning (DL) method achieves adaptive denoising with no requirements of (1) accurate modelings of the signal and noise or (2) optimal parameters tuning. We call this intelligent denoising. We have used a convolutional neural network (CNN) as the basic tool for DL. In random and linear noise attenuation, the training set is generated with artificially added noise. In the multiple attenuation step, the training set is generated with the acoustic wave equation. The stochastic gradient descent is used to solve the optimal parameters for the CNN. The runtime of DL on a graphics processing unit for denoising has the same order as the f-x deconvolution method. Synthetic and field results indicate the potential applications of DL in automatic attenuation of random noise (with unknown variance), linear noise, and multiples. © 2019 Society of Exploration Geophysicists.",2019,2024-08-24 15:59:51,2024-08-28 15:58:56,,V333-V350,,6.0,84,,,,,,,,,,,,,Scopus,,Scopus,,27 - No,,C:\Users\orincon\Zotero\storage\6FZGMEGK\display.html; C:\Users\orincon\Zotero\storage\GNKR6L6D\Yu et al. - 2019 - Deep learning for denoising.pdf,,,neural networks; artificial intelligence; noise; signal processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQ8NCD2H,journalArticle,2023,"Lu, C.; Zhang, C.",Seismic Velocity Inversion via Physical Embedding Recurrent Neural Networks (RNN),Applied Sciences (Switzerland),,,10.3390/app132413312,,"Seismic velocity inversion is one of the most critical issues in the field of seismic exploration and has long been the focus of numerous experts and scholars. In recent years, the advancement of machine learning technologies has infused new vitality into the research of seismic velocity inversion and yielded a wealth of research outcomes. Typically, seismic velocity inversion based on machine learning lacks control over physical processes and interpretability. Starting from wave theory and the physical processes of seismic data acquisition, this paper proposes a method for seismic velocity model inversion based on Physical Embedding Recurrent Neural Networks. Firstly, the wave equation is a mathematical representation of the physical process of acoustic waves propagating through a medium, and the finite difference method is an effective approach to solving the wave equation. With this in mind, we introduce the architecture of recurrent neural networks to describe the finite difference solution of the wave equation, realizing the embedding of physical processes into machine learning. Secondly, in seismic data acquisition, the propagation of acoustic waves from multiple sources through the medium represents a high-dimensional causal time series (wavefield snapshots), where the influential variable is the velocity model, and the received signals are the observations of the wavefield. This forms a forward modeling process as the forward simulation of the wavefield equation, and the use of error back-propagation between observations and calculations as the velocity inversion process. Through time-lapse inversion and by incorporating the causal information of wavefield propagation, the non-uniqueness issue in velocity inversion is mitigated. Through mathematical derivations and theoretical model analyses, the effectiveness and rationality of the method are demonstrated. In conjunction with simulation results for complex models, the method proposed in this paper can achieve velocity inversion in complex geological structures. © 2023 by the authors.",2023,2024-08-24 16:01:33,2024-08-26 04:45:07,,,,24.0,13,,,,,,,,,,,,,Scopus,,Scopus,,29 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\NU93K4BT\display.html; C:\Users\orincon\Zotero\storage\42JME73W\Lu y Zhang - 2023 - Seismic Velocity Inversion via Physical Embedding .pdf,,,seismic waveform inversion; causal sequence; physical information neural network; velocity modeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XNJMLZL8,journalArticle,2024,"Zhang, Y.; Meng, D.; Zhou, Y.; Song, L.; Dong, H.",Seismic Velocity Inversion Based on Physically Constrained Neural Networks,IEEE Transactions on Geoscience and Remote Sensing,,,10.1109/TGRS.2023.3339783,,"The propagation velocity of seismic waves is a crucial parameter in seismic exploration, encompassing the entire process of seismic data acquisition, processing, and interpretation. Traditional model-driven full-waveform inversion (FWI) methods, which rely on an initial velocity, suffer from low computational efficiency. Conversely, data-driven deep-learning (DL) approaches heavily rely on extensive training data and lack interpretability due to overreliance on training data for generalization. To address these challenges, we present a seismic velocity inversion network model that incorporates prior knowledge and constraints based on physical laws. The proposed approach involves constructing a data-driven inversion network with dual encoders and single decoder structure, enabling the learning of nonlinear mappings from seismic data to velocity models. By incorporating prior well-logging data and attention mechanisms, the inversion process is improved. In addition, a seismic forward modeling network based on recurrent neural networks (RNNs) is developed to solve the acoustic wave equation. Leveraging the advantages of parallel computing, the forward modeling process achieves fast calculations. The automatic differentiation algorithm in DL facilitates gradient calculations, specifically back propagation of the residuals to incorporate the physical constraints. Ultimately, the proposed seismic velocity inversion network combines the two network structures while incorporating the constraint of wave field extrapolation law. Numerical experiments demonstrate that this network exhibits advantages in terms of result accuracy and model generalization. © 1980-2012 IEEE.",2024,2024-08-24 16:04:01,2024-08-26 05:07:16,,1-17,,,62,,,,,,,,,,,,,Scopus,,Scopus,,32 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\J4SVBD9J\display.html; C:\Users\orincon\Zotero\storage\87BEEJGL\Zhang et al. - 2024 - Seismic Velocity Inversion Based on Physically Con.pdf,,,Attention mechanism; physical constraints; prior logging; recurrent neural network (RNN); velocity inversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I5DIH4PS,journalArticle,2023,"Sandhu, A.I.; Waheed, U.B.; Song, C.; Dorn, O.; Soupios, P.",Multi-frequency wavefield modeling of acoustic VTI wave equation using physics informed neural networks,Frontiers in Earth Science,,,10.3389/feart.2023.1227828,,"Incorporating anisotropy is crucial for accurately modeling seismic wave propagation. However, numerical solutions are susceptible to dispersion artifacts, and they often require considerable computational resources. Moreover, their accuracy is dependent on the size of discretization, which is a function of the operating frequency. Physics informed neural networks (PINNs) have demonstrated the potential to tackle long-standing challenges in seismic modeling and inversion, addressing the associated computational bottleneck and numerical dispersion artifacts. Despite progress, PINNs exhibit spectral bias, resulting in a stronger capability to learn low-frequency features over high-frequency ones. This paper proposes the use of a simple fully-connected PINN model, and evaluates its potential to interpolate and extrapolate scattered wavefields that correspond to the acoustic VTI wave equation across multiple frequencies. The issue of spectral bias is tackled by incorporating the Kronecker neural network architecture with composite activation function formed using the inverse tangent (atan), exponential linear unit (elu), locally adaptive sine (l-sin), and locally adaptive cosine (l-cos) activation functions. This allows the construction of an effectively wider neural network with a minimal increase in the number of trainable parameters. The proposed scheme keeps the network size fixed for multiple frequencies and does not require repeated training at each frequency. Numerical results demonstrate the efficacy of the proposed approach in fast and accurate, anisotropic multi-frequency wavefield modeling. Copyright © 2023 Sandhu, Waheed, Song, Dorn and Soupios.",2023,2024-08-24 16:09:28,2024-08-26 05:39:27,,,,,11,,,,,,,,,,,,,Scopus,,Scopus,,35 - No,,C:\Users\orincon\Zotero\storage\3ZZKBTZH\display.html; C:\Users\orincon\Zotero\storage\S88F4H4I\Sandhu et al. - 2023 - Multi-frequency wavefield modeling of acoustic VTI.pdf,,,Helmholtz equation; wave propagation; physics informed neural networks (PINNs); seismic anisotropy; wavefield modeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIBCS3YB,journalArticle,2020,"Chen, Y.; Schuster, G.T.",Seismic inversion by Newtonian machine learning,Geophysics,,,10.1190/geo2019-0434.1,,"We present a wave-equation inversion method that inverts skeletonized seismic data for the subsurface velocity model. The skeletonized representation of the seismic traces consists of the low-rank latent-space variables predicted by a well-trained autoencoder neural network. The input to the autoencoder consists of seismic traces, and the implicit function theorem is used to determine the Fréchet derivative, i.e., the perturbation of the skeletonized data with respect to the velocity perturbation. The gradient is computed by migrating the shifted observed traces weighted by the skeletonized data residual, and the final velocity model is the one that best predicts the observed latent-space parameters. We denote this as inversion by Newtonian machine learning (NML) because it inverts for the model parameters by combining the forward and backward modeling of Newtonian wave propagation with the dimensional reduction capability of machine learning. Empirical results suggest that inversion by NML can sometimes mitigate the cycle-skipping problem of conventional full-waveform inversion (FWI). Numerical tests with synthetic and field data demonstrate the success of NML inversion in recovering a low-wavenumber approximation to the subsurface velocity model. The advantage of this method over other skeletonized data methods is that no manual picking of important features is required because the skeletal data are automatically selected by the autoencoder. The disadvantage is that the inverted velocity model has less resolution compared with the FWI result, but it can serve as a good initial model for FWI. Our most significant contribution is that we provide a general framework for using wave-equation inversion to invert skeletal data generated by any type of neural network. In other words, we have combined the deterministic modeling of Newtonian physics and the pattern matching capabilities of machine learning to invert seismic data by NML. © The Authors.",2020,2024-08-24 16:10:27,2024-08-26 05:45:27,,WA185-WA200,,4.0,85,,,,,,,,,,,,,Scopus,,Scopus,,36 - No,,C:\Users\orincon\Zotero\storage\6HE7UY2C\display.html; C:\Users\orincon\Zotero\storage\TTUAZD39\Chen y Schuster - 2020 - Seismic inversion by Newtonian machine learning.pdf,,,machine learning; inversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAWSHXXA,bookSection,2022,"Huang, L.; Clee, E.; Ranasinghe, N.",Applying scientific machine learning to improve seismic wave simulation and inversion,Advances in Subsurface Data Analytics: Traditional and Physics-Based Machine Learning,,,,,"Accurate simulation of wave motion for the modeling and inversion of seismic wave propagation is a classical high-performance computing (HPC) application using the finite difference, finite element, and spectral element methods to solve the wave equation numerically. The article presents a new method to improve the performance of seismic wave simulation and inversion by integrating the deep learning software platform and deep learning models with the HPC application. The paper has three contributions: (1) instead of using traditional HPC software, the authors implement the numerical solutions for the wave equation employing recently developed tensor processing capabilities widely used in the deep learning software platform of PyTorch. By using PyTorch, the classical HPC application is reformulated as a deep learning recurrent neural network framework; (2) the authors customize the automatic differentiation of PyTorch to integrate the adjoint state method for an efficient gradient calculation; (3) the authors build a deep learning model to reduce the physical model dimensions to improve the accuracy and performance of seismic inversion. The automatic differentiation functionality and a variety of optimizers provided by PyTorch are used to enhance the performance of the classical HPC application. Additionally, methods developed in the paper can be extended into other physics-based scientific computing applications, such as computational fluid dynamics, medical imaging, nondestructive testing, as well as the propagation of electromagnetic waves in the earth. © 2022 Elsevier Inc. All rights reserved.",2022,2024-08-24 16:11:07,2024-08-28 20:53:00,,167-192,,,,,,,,,,,,,,,,Scopus,,Scopus,,37 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\25ENGMMF\Huang et al. - 2022 - Applying scientific machine learning to improve se.pdf; C:\Users\orincon\Zotero\storage\WKGJNKKV\display.html,,,Scientific machine learning; Inverse problem; Seismic imaging; Seismic wave propagation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5AXNEQ4,journalArticle,2023,"Wang, S.; Jiang, Y.; Song, P.; Tan, J.; Liu, Z.; He, B.",Memory Optimization in RNN-Based Full Waveform Inversion Using Boundary Saving Wavefield Reconstruction,IEEE Transactions on Geoscience and Remote Sensing,,,10.1109/TGRS.2023.3317529,,"In wave equation modeling, wavefields propagating over time can be regarded as feedforward in a recurrent neural network (RNN). Therefore, the seismic inversion problem based on partial differential wave equations can be addressed using automatic differentiation in the state-of-the-art deep learning frameworks, eliminating the need for explicit backpropagating the residual wavefield. However, one challenge that arises in the context of automatic differentiation is the significant memory usage due to the necessity of storing the hidden states of the RNN (i.e., wavefields in seismic modeling) during forward computation for constructing the computational graph and computing the derivatives during backpropagation. This memory overhead can become a bottleneck, particularly when dealing with large-scale inversion problems. To mitigate this issue, we propose an effective boundary-saving strategy that allows for the reconstruction of the computational graph during the backpropagation process. Instead of storing all the intermediate wavefields at each time step, we selectively save the necessary information at the boundaries, thereby significantly reducing the memory footprint. This approach enables us to maintain the convenience and efficiency of automatic differentiation computations while minimizing the memory requirements. Both 2-D and 3-D numerical experiments validate the accurate reconstruction of wavefields with minimal loss in precision, while the computational graph is simultaneously reconstructed. Consequently, the gradients can also be calculated correctly by automatic differentiation with minimal CPU/graphics processing unit (GPU) memory occupation. © 1980-2012 IEEE.",2023,2024-08-24 16:15:49,2024-08-26 05:57:04,,,,,61,,,,,,,,,,,,,Scopus,,Scopus,,39 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\I8TEJAKQ\display.html; C:\Users\orincon\Zotero\storage\G3TJ8JSJ\Wang et al. - 2023 - Memory Optimization in RNN-Based Full Waveform Inv.pdf,,,full waveform inversion; Automatic differentiation; boundary saving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
